4,39,2,0,118,2,3,3,0,3,3,4,3,1,3,4,2,2,2,2
2,5,0,2,103,5,3,4,0,3,4,1,3,1,1,4,2,1,2,2
2,5,0,3,123,4,2,4,0,1,4,1,3,1,1,4,3,1,2,2
2,11,0,8,31,1,5,2,0,2,3,4,1,1,3,3,4,2,1,1
2,13,0,1,68,2,3,1,0,2,2,3,6,3,1,3,1,2,1,2
1,10,4,8,118,1,1,4,0,3,2,1,2,1,3,2,4,1,1,1
2,11,4,8,126,1,4,1,0,3,2,1,3,2,3,4,4,1,2,2
2,37,1,10,143,5,3,1,0,2,3,1,1,2,1,3,3,2,1,2
2,34,4,4,108,1,4,4,0,3,4,1,6,2,3,3,3,2,2,2
1,20,2,4,24,1,1,2,0,3,1,4,6,3,3,1,3,1,1,2
2,5,0,1,184,5,2,4,0,1,4,1,4,1,1,3,2,1,2,2
1,10,4,8,117,1,2,4,0,2,2,2,1,1,3,2,4,2,1,1
2,48,3,6,95,1,2,3,0,2,2,1,2,2,3,2,3,2,1,2
2,5,0,2,103,5,2,4,0,2,4,1,2,1,1,4,1,1,2,2
2,6,0,1,113,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
2,5,0,2,124,5,2,4,0,1,3,1,3,1,1,4,2,1,2,2
3,21,2,4,32,1,2,2,0,2,2,2,3,3,3,4,4,2,2,2
1,10,3,8,118,1,1,4,0,2,2,3,1,1,3,2,4,2,1,1
2,21,3,4,32,1,1,2,0,2,2,2,3,2,3,4,4,2,1,2
2,5,0,6,7,2,2,4,0,2,4,1,7,1,1,4,2,1,2,2
2,18,4,9,107,1,1,2,0,1,1,1,4,3,1,3,1,1,2,2
2,18,4,7,107,1,1,3,0,1,2,1,3,3,1,4,1,1,2,2
2,14,0,6,40,2,2,1,0,1,1,1,3,2,3,1,3,2,1,2
2,18,4,7,106,1,1,1,0,1,1,1,3,3,1,4,1,1,2,2
2,5,0,2,95,4,2,4,0,2,4,1,3,1,1,4,2,1,2,2
2,11,0,9,88,2,2,4,0,2,3,3,1,1,3,4,4,1,2,2
2,27,4,2,7,2,5,1,0,2,2,1,7,1,3,1,2,1,2,2
3,9,0,6,139,2,2,1,0,1,2,2,7,3,3,4,1,1,2,2
2,13,1,0,65,2,3,2,0,2,2,2,7,1,2,3,4,2,1,2
2,9,0,6,140,2,1,3,0,1,2,1,7,3,3,4,1,1,2,2
3,21,2,4,32,1,2,1,0,2,2,1,3,2,3,3,4,2,1,2
2,47,3,5,94,1,2,3,0,3,1,1,2,1,3,2,3,2,1,2
2,60,3,10,48,1,5,4,0,3,1,3,4,1,3,4,2,2,2,2
2,14,1,6,39,2,3,1,0,2,1,1,3,2,3,2,3,2,1,2
2,11,4,9,126,1,4,1,0,3,3,1,2,3,3,3,3,1,2,2
4,39,3,0,117,2,3,3,0,3,2,4,4,1,3,2,2,2,2,2
2,47,3,6,95,2,2,3,0,2,1,1,2,1,3,4,3,2,1,2
2,11,0,9,88,2,2,4,0,3,4,3,1,1,3,3,3,1,1,2
2,47,2,6,95,1,2,3,0,1,1,1,2,1,3,2,3,2,2,2
2,15,1,6,40,2,2,1,0,2,1,1,4,2,3,1,4,2,1,2
1,10,1,9,44,3,3,1,0,2,2,1,4,1,3,4,4,2,1,1
2,22,3,4,17,1,3,3,0,3,3,1,4,3,1,2,1,2,2,2
2,5,0,1,113,5,3,4,0,1,4,1,3,1,1,3,2,1,2,2
2,22,3,4,17,1,3,4,0,3,4,1,4,2,1,2,2,2,2,2
2,47,3,7,95,1,2,3,0,2,1,1,2,2,3,2,4,2,1,2
2,20,1,4,25,1,1,2,0,3,1,4,6,3,3,1,4,1,2,1
1,20,2,4,25,2,1,2,0,3,1,4,5,3,3,1,4,1,2,1
2,11,0,9,88,2,2,4,0,2,2,2,1,1,3,4,4,1,1,2
2,11,4,9,127,1,4,1,0,3,2,1,2,3,3,3,4,1,2,2
2,22,3,5,17,1,3,2,0,3,3,1,3,2,1,2,2,2,2,2
