1,19,4,8,58,0,0,1,1,2,1,2,1,0,1,2,0,2,0,1
3,34,1,7,55,3,4,3,1,2,3,0,1,2,2,2,0,1,0,0
0,25,0,0,37,4,1,3,1,2,1,3,2,1,1,2,3,1,0,1
1,54,0,3,45,4,3,4,1,2,4,3,6,1,1,2,0,2,0,1
1,70,0,6,76,1,4,3,1,1,2,0,6,1,1,4,3,1,0,0
2,33,0,8,13,1,2,1,1,0,3,0,1,2,0,1,1,1,1,1
0,59,0,0,72,1,1,4,1,2,2,1,6,2,2,2,1,1,0,1
3,40,2,3,23,1,0,1,0,0,3,0,5,2,2,1,3,1,1,1
2,25,2,4,24,2,2,3,0,0,2,2,7,1,2,4,1,1,0,0
2,51,3,0,57,4,1,3,0,2,4,3,7,2,1,2,2,2,0,1
1,54,2,3,93,3,3,3,1,2,3,3,1,0,2,1,3,2,0,1
2,8,0,3,49,3,4,3,0,1,3,1,3,1,2,1,0,2,1,0
2,40,0,7,20,0,4,1,1,0,4,1,7,1,0,3,1,1,0,1
0,25,2,9,48,1,3,4,0,0,2,3,6,0,2,2,1,2,1,1
0,19,0,9,28,0,3,1,0,1,3,1,7,0,0,3,3,2,1,1
1,25,1,2,50,1,2,3,1,0,1,2,4,2,1,2,1,1,1,1
3,35,3,3,23,0,4,3,0,2,1,3,3,2,2,2,2,1,0,0
3,56,2,6,61,1,3,4,0,1,4,2,6,0,2,3,3,1,0,1
0,28,4,9,21,2,3,3,0,1,3,0,3,0,1,4,1,2,0,1
2,22,3,6,22,0,3,2,0,1,4,3,4,0,0,3,3,1,1,0
1,41,3,0,47,2,2,2,1,0,1,3,5,1,1,3,2,1,1,1
3,45,0,7,33,3,4,2,0,1,2,0,2,2,1,1,2,2,0,1
0,29,4,9,47,4,1,4,0,1,3,0,4,2,1,3,1,1,1,0
2,11,0,0,9,0,1,3,0,1,4,0,2,2,1,3,3,2,1,1
3,23,4,3,13,0,2,4,0,0,4,1,2,1,0,1,1,1,1,1
3,8,2,0,25,2,3,4,1,2,3,1,6,0,2,4,3,1,0,1
2,61,0,0,70,0,3,3,1,2,4,0,7,2,0,4,0,1,1,0
1,13,1,6,11,3,3,3,0,1,3,1,1,0,0,4,2,1,0,1
2,37,2,9,50,0,3,3,1,1,1,3,7,1,2,4,0,1,0,0
3,66,1,3,9,0,1,2,1,0,1,1,3,0,1,3,3,1,1,1
3,16,2,7,15,4,1,4,1,0,4,2,4,1,1,1,0,1,0,1
3,9,2,4,3,0,0,2,0,1,1,3,6,1,0,4,3,2,1,1
2,33,4,7,69,3,0,1,0,2,2,1,4,1,2,1,2,2,1,0
3,69,1,6,46,4,4,3,0,2,1,1,6,2,2,3,1,1,0,1
2,34,1,6,47,1,3,3,1,2,4,2,1,1,0,1,3,2,0,1
0,35,1,3,27,4,3,2,0,1,3,2,2,2,1,4,0,1,1,1
2,17,1,2,58,2,0,3,0,1,1,2,7,0,2,2,2,1,0,0
1,47,1,3,31,1,1,2,1,0,1,0,7,1,2,2,2,1,1,1
3,63,1,1,60,1,3,1,1,2,4,3,6,1,2,2,3,1,0,1
2,64,0,4,5,0,0,3,1,2,2,3,3,0,0,4,2,2,0,0
2,43,1,7,35,4,0,1,0,2,2,0,5,0,0,4,2,1,1,1
2,27,0,0,4,2,2,2,0,2,1,0,4,2,1,1,1,2,0,0
3,24,2,5,10,1,1,2,1,2,1,3,4,0,2,4,0,2,0,1
1,48,1,6,51,4,3,4,1,0,4,1,5,0,1,1,2,2,0,1
3,26,1,2,25,2,4,3,1,1,1,0,2,1,0,3,0,2,0,0
0,27,3,0,12,3,4,3,0,0,4,1,4,1,1,1,3,1,0,1
1,49,2,7,47,0,3,3,1,2,4,1,7,1,2,3,1,1,0,0
0,56,1,3,62,3,4,1,1,0,1,0,7,1,1,2,3,2,1,0
3,49,0,9,45,4,2,4,0,2,3,0,7,0,2,3,1,2,1,0
0,40,2,4,43,3,3,3,0,0,2,3,4,2,1,4,2,2,1,1
