2,68,3,10,48,2,4,4,0,1,2,2,6,2,0,2,0,2,1,1
3,52,4,9,43,4,3,3,0,2,1,3,3,1,2,2,0,2,0,0
2,68,0,6,68,4,2,2,0,0,4,3,2,1,2,2,3,1,1,1
3,69,4,6,45,0,1,2,1,1,3,3,5,2,1,2,3,2,1,1
0,68,2,5,64,3,3,3,0,1,3,1,4,0,0,3,3,1,0,1
3,65,2,9,66,2,2,1,1,2,1,3,2,0,0,3,2,2,0,1
1,70,2,9,45,2,4,1,0,2,4,3,6,1,0,1,0,1,0,1
0,71,2,5,52,3,0,4,1,2,3,0,4,2,1,2,3,2,1,1
3,64,0,4,44,4,1,2,0,2,2,0,1,2,2,1,1,2,1,1
3,69,4,2,49,4,0,4,1,1,4,1,3,2,2,4,0,1,1,1
1,44,2,0,34,0,3,3,1,2,3,0,4,2,0,4,3,1,0,0
1,51,2,7,60,3,1,2,1,0,4,3,3,0,1,1,3,2,1,0
2,56,0,2,63,1,1,4,0,1,2,3,5,2,2,3,0,2,1,1
1,59,4,5,34,1,3,1,1,2,2,3,4,1,1,2,3,2,0,1
3,33,3,10,5,3,3,4,0,1,1,1,6,1,0,3,2,2,0,1
1,65,2,8,62,1,1,3,1,1,3,0,3,1,0,3,2,1,0,1
3,46,2,7,52,2,1,3,0,1,3,3,3,2,1,2,3,2,0,0
0,55,2,1,57,0,4,1,1,1,2,3,3,2,2,2,2,1,0,0
1,64,1,7,56,2,0,3,0,1,1,1,3,1,1,1,0,1,1,1
0,63,1,7,60,2,3,4,1,1,3,3,6,2,0,2,2,1,0,1
1,70,3,4,54,0,2,2,0,1,2,2,5,2,1,1,0,1,0,1
3,70,1,1,58,1,0,2,1,1,4,0,6,0,2,1,1,1,0,1
1,52,0,0,44,4,2,3,0,1,4,0,7,1,2,3,0,2,0,1
0,56,3,9,46,3,3,4,1,2,3,0,3,2,1,2,3,2,0,0
2,64,1,4,55,1,2,2,0,0,1,2,5,2,2,2,1,1,1,1
2,57,4,7,41,0,4,3,1,1,4,0,6,2,0,2,1,2,0,0
1,54,4,2,45,0,4,4,0,2,3,3,3,2,2,1,3,2,0,0
1,57,4,9,41,3,0,4,1,2,3,1,6,0,1,4,1,2,0,1
1,69,4,6,68,1,3,3,0,0,1,1,3,2,0,1,2,2,1,0
0,61,1,1,55,2,4,2,1,0,3,2,7,2,0,2,0,1,0,1
3,65,0,2,54,4,4,1,1,2,3,2,1,2,1,2,3,2,0,1
0,45,0,0,43,4,2,4,1,1,3,3,1,2,2,3,3,1,1,1
1,25,2,2,6,4,1,3,1,1,4,2,5,0,2,4,0,2,1,1
2,63,4,5,45,4,1,2,1,1,4,2,1,2,1,4,3,2,1,1
0,45,2,4,44,3,1,3,0,1,4,1,1,0,1,3,1,1,0,1
3,60,0,8,68,2,4,2,1,1,1,2,1,2,1,4,2,2,0,1
1,55,1,9,66,3,1,3,1,1,2,2,1,0,0,3,3,1,0,1
3,62,2,9,40,2,2,4,0,1,2,0,3,2,0,1,1,2,1,1
3,67,4,9,42,4,3,4,0,2,3,3,6,0,1,3,2,2,1,1
3,65,1,8,49,3,1,4,1,1,1,0,7,2,1,3,2,1,0,1
2,67,0,2,65,0,1,4,1,2,4,1,4,2,1,1,1,2,0,1
2,62,0,1,59,0,3,2,0,2,2,1,5,2,1,4,0,2,0,1
1,61,1,8,56,0,4,2,1,0,4,2,7,2,0,2,0,2,0,1
0,67,3,5,47,1,2,4,1,1,2,1,4,2,2,1,2,2,1,1
1,34,2,7,14,1,3,4,1,1,2,0,6,0,2,1,0,1,1,0
2,62,4,4,56,2,0,3,1,0,3,2,1,1,0,2,0,1,1,1
1,51,3,4,38,3,1,1,0,1,4,1,2,0,2,1,3,2,1,0
1,71,3,7,58,0,1,4,1,0,1,0,5,2,0,2,1,1,1,1
3,67,2,0,55,3,3,4,1,1,1,1,7,2,2,3,0,2,0,1
2,58,0,6,56,2,4,3,1,0,4,1,4,0,2,2,1,2,1,1
