7,8,0,3,1,-11,1,0,1,24,9,25,14,0,0,3
3,8,0,1,1,16,0,1,2,14,11,66,17,1,0,3
4,0,1,3,0,-20,1,0,1,27,2,54,2,1,0,2
5,6,2,3,0,38,0,1,0,7,2,68,9,0,0,2
2,5,0,1,1,110,0,0,0,22,5,79,4,0,0,2
6,10,1,0,0,-20,0,0,2,23,11,89,10,1,1,3
3,3,0,0,0,78,1,0,0,31,6,95,12,1,0,3
8,7,0,2,1,-14,0,1,2,10,0,53,3,1,0,2
3,8,0,2,1,51,1,1,2,17,5,40,8,0,0,3
1,1,0,0,0,6,0,1,2,21,1,63,10,0,0,2
3,1,1,3,1,74,1,1,2,21,10,22,2,1,0,3
4,11,0,3,0,65,0,0,1,27,9,96,19,0,0,2
4,7,0,1,1,38,1,0,2,18,11,84,21,0,0,3
5,3,1,2,0,27,1,1,2,13,9,54,2,1,0,2
5,8,1,0,0,39,0,0,2,13,9,69,12,1,0,2
1,9,0,0,0,11,0,0,0,24,2,98,7,0,1,3
8,1,2,2,0,103,1,1,2,24,8,54,1,0,0,2
1,6,2,0,0,172,0,0,1,30,0,20,8,0,0,3
8,0,2,3,0,-7,1,1,2,22,4,99,21,1,0,3
1,2,1,3,0,19,0,0,2,17,3,29,22,0,0,3
2,6,1,0,0,58,0,0,0,14,5,38,1,1,0,2
7,0,0,1,0,44,1,1,2,27,2,59,1,0,0,2
6,9,1,1,0,25,1,0,0,12,11,51,5,0,0,2
6,7,1,2,0,-6,0,1,1,19,9,70,13,0,0,2
3,1,1,2,0,9,1,1,2,1,6,35,9,1,0,3
1,3,2,0,0,158,1,0,2,10,0,72,12,0,0,3
5,9,2,0,0,109,0,0,1,9,8,98,26,0,0,3
5,8,2,1,1,139,0,0,0,16,0,39,9,0,0,3
9,11,2,2,0,34,1,0,1,21,1,79,11,0,0,2
9,5,0,3,1,34,0,0,1,28,9,37,17,0,0,3
4,1,2,0,1,3,1,0,2,22,2,93,24,0,0,3
5,5,2,3,1,95,0,1,0,17,5,77,15,0,0,3
1,4,2,3,1,8,0,0,2,20,4,47,21,1,0,3
5,7,2,1,0,24,1,1,1,31,3,44,9,1,0,3
5,11,1,0,1,17,1,0,2,13,4,18,1,0,0,2
4,11,2,2,1,131,0,0,1,30,6,60,17,0,0,3
5,7,2,3,1,52,0,0,2,15,11,59,27,0,0,3
3,8,0,3,0,21,0,0,0,21,2,70,12,0,0,2
6,6,0,0,0,42,0,1,1,1,8,97,9,1,0,2
3,10,0,2,0,156,1,1,2,3,11,91,16,0,0,3
4,1,2,0,0,-6,1,1,1,16,6,72,13,1,0,3
4,2,2,2,1,162,1,1,1,24,0,80,4,0,0,3
7,2,0,0,0,172,0,1,0,13,3,90,12,0,0,3
9,6,0,3,0,22,0,0,0,9,5,57,7,1,0,2
7,6,1,0,1,26,0,1,0,25,2,65,4,0,0,2
6,8,1,2,0,58,0,1,2,29,9,66,13,0,0,2
9,5,2,0,1,38,0,0,1,13,3,87,25,0,0,3
4,4,2,3,0,124,1,1,0,14,11,12,2,0,0,3
6,10,2,1,1,178,0,1,2,17,11,87,7,0,0,2
3,3,1,2,1,56,0,1,1,21,6,62,12,1,0,3
4,7,2,3,0,174,0,0,2,26,7,26,15,0,0,3
2,3,1,1,0,149,0,0,2,31,6,24,14,0,0,3
9,4,2,2,1,114,0,0,0,27,1,16,8,0,0,3
7,4,0,3,0,24,0,0,1,1,9,82,7,0,0,1
1,0,0,2,1,82,0,0,2,29,3,80,1,0,1,3
3,11,0,2,1,-15,1,0,0,22,10,0,2,1,0,3
2,3,1,2,0,-14,1,1,2,18,8,54,4,1,0,2
7,1,0,1,0,81,0,1,2,10,4,48,11,1,0,3
8,0,2,3,0,75,1,0,2,30,9,40,12,1,0,3
6,8,0,3,0,4,1,1,1,6,11,99,11,0,0,2
9,5,2,0,0,-12,0,0,0,15,7,73,11,1,0,2
7,0,0,3,0,142,0,0,2,22,0,99,19,1,0,3
4,4,1,3,1,47,1,0,2,10,4,4,9,0,0,3
9,6,0,2,0,80,0,1,1,14,10,53,11,1,0,3
5,4,2,3,0,61,0,0,0,24,9,11,2,0,0,2
5,1,0,0,1,119,0,1,0,17,1,68,2,1,0,3
1,7,2,1,0,106,1,1,2,26,1,67,10,1,0,3
8,10,1,3,0,89,0,1,1,4,9,95,8,1,0,2
1,3,0,2,0,73,1,1,0,24,10,42,5,0,0,3
4,1,0,3,1,116,0,1,1,27,4,54,10,0,0,3
6,4,2,0,0,159,0,1,2,3,3,85,14,1,0,3
5,10,2,0,1,106,1,0,1,21,4,57,6,1,0,3
3,3,1,3,0,101,0,1,0,17,7,39,12,0,0,3
9,4,0,1,1,49,1,0,2,31,9,0,3,1,0,3
6,0,2,0,0,120,0,0,0,27,6,60,12,1,0,3
4,2,1,0,1,37,1,1,1,30,8,65,7,1,0,3
1,7,1,1,0,-20,0,0,1,31,1,89,8,0,0,1
4,0,2,2,1,56,1,0,2,21,5,53,15,0,0,3
9,1,2,0,0,60,0,1,1,12,5,93,2,0,1,3
6,3,1,0,1,-5,0,0,1,18,3,75,20,1,0,3
6,7,2,1,0,7,1,0,1,12,5,40,17,0,0,3
3,6,1,1,0,83,1,1,0,25,4,56,8,0,0,3
6,11,2,0,0,117,0,1,2,17,8,29,9,1,0,3
6,1,0,3,0,40,0,1,2,13,8,31,5,0,0,2
1,0,0,2,1,118,0,0,1,31,1,27,7,0,0,3
3,1,0,2,0,78,0,1,2,24,4,22,2,0,0,2
3,3,0,1,1,80,1,0,1,23,9,78,2,0,0,2
