1,6,26,7,5,7,0,4,0,10,34,99,26
5,5,6,7,4,9,4,3,0,19,13,28,13
1,5,6,1,6,9,4,3,0,23,16,87,8
3,2,6,6,4,3,1,3,0,19,8,9,9
2,3,72,0,6,7,5,4,1,22,8,5,5
2,3,53,7,6,8,0,4,0,23,14,76,26
5,4,54,4,6,11,5,4,1,23,9,55,11
2,1,4,11,6,1,5,2,0,23,10,8,8
3,1,62,10,6,13,5,0,0,17,17,66,10
5,4,13,13,4,4,4,3,0,17,18,41,29
4,0,58,11,1,13,3,0,0,13,2,75,8
1,6,9,1,4,4,1,0,0,14,12,53,0
3,0,14,12,6,1,3,0,0,21,18,99,12
2,0,11,7,3,8,1,2,1,16,14,22,38
1,6,37,9,5,2,5,3,1,19,19,16,30
2,6,56,6,6,3,2,4,1,19,10,73,21
1,2,34,13,6,4,3,4,1,19,14,35,22
1,6,73,6,6,10,3,1,0,21,18,91,31
3,1,6,9,6,11,1,2,1,19,23,47,25
1,4,50,11,4,5,1,3,0,19,15,2,40
1,1,15,12,4,2,4,1,1,23,1,53,4
4,0,65,3,5,0,4,4,0,14,16,89,18
3,6,14,9,6,5,4,0,0,17,23,86,29
3,5,36,1,4,11,3,1,0,16,8,91,0
7,4,13,8,6,7,3,2,1,21,22,83,21
3,6,1,11,5,12,4,2,1,15,30,77,34
1,6,20,5,4,13,4,2,1,10,32,98,15
3,6,22,1,4,5,4,0,1,15,8,50,8
2,0,43,5,4,1,2,1,1,14,13,36,6
3,0,5,7,4,7,3,0,0,20,15,63,20
1,2,24,8,4,1,3,3,1,16,13,13,18
2,4,73,10,6,5,1,3,1,21,12,9,34
5,6,21,10,6,5,5,2,1,12,27,46,6
1,2,23,9,5,0,3,1,1,18,20,96,15
2,6,17,13,6,12,3,2,0,20,23,3,37
1,0,25,0,5,4,4,3,0,20,19,41,1
4,1,73,3,6,0,2,4,1,19,16,14,36
1,1,62,4,5,13,0,1,0,19,8,31,17
3,5,0,8,4,8,1,0,1,20,13,96,34
2,0,43,12,6,4,2,2,1,17,16,36,21
1,5,71,1,5,11,5,2,0,12,24,29,14
1,1,23,8,5,5,0,4,0,23,15,81,24
1,1,56,7,4,7,4,3,1,21,3,95,3
2,5,38,0,4,11,0,2,0,14,25,39,40
8,2,69,7,5,8,0,1,0,6,19,13,11
1,1,40,15,5,5,3,0,0,21,11,22,12
5,1,30,13,4,13,2,1,1,18,6,24,11
2,2,31,14,4,1,0,2,1,15,8,72,2
4,5,34,0,5,12,1,2,0,18,10,74,6
2,2,8,10,5,11,5,0,0,21,10,24,2
7,6,72,14,6,7,4,2,0,22,16,5,37
1,4,71,14,6,0,4,4,0,14,24,47,37
1,4,0,12,5,5,3,0,1,20,21,84,33
1,2,14,12,6,1,3,1,1,20,24,12,17
3,0,11,12,4,8,2,0,1,20,10,57,8
2,1,26,15,6,4,2,0,1,16,21,80,29
9,2,43,0,6,3,4,0,1,17,15,4,23
1,5,51,5,6,7,2,4,0,14,15,39,9
2,4,42,11,5,7,4,1,0,19,20,96,24
1,4,31,6,5,2,0,4,0,1,37,64,17
2,5,19,15,5,2,0,2,1,2,36,52,26
8,5,15,11,6,0,5,2,1,16,18,83,4
9,5,38,4,4,8,4,1,0,16,23,30,31
4,2,44,1,4,13,0,2,0,6,24,67,7
1,1,36,10,5,5,0,1,0,21,3,5,6
1,3,47,15,5,4,1,3,0,22,4,89,4
1,0,34,4,6,10,5,1,0,23,15,14,11
5,5,41,5,5,12,5,1,0,16,14,71,6
2,4,54,2,3,9,2,0,1,4,21,84,24
4,5,40,4,4,7,0,3,0,13,11,10,13
9,2,72,11,4,8,4,0,1,11,15,96,8
2,1,9,3,5,13,4,0,0,22,23,64,27
5,6,1,7,5,0,3,4,0,20,20,10,25
6,3,63,11,6,4,1,4,0,21,3,71,13
8,4,8,11,5,3,5,0,0,23,7,8,10
1,5,7,0,3,13,3,1,1,7,42,74,38
9,5,30,6,5,12,2,0,1,18,10,40,17
7,6,64,13,5,3,4,2,0,10,11,46,1
2,4,60,10,5,4,1,2,1,23,6,34,39
4,6,9,4,6,1,3,3,0,22,12,92,2
1,0,11,12,5,9,4,4,1,19,30,88,36
2,6,59,4,6,4,0,3,0,20,5,40,9
3,0,53,5,6,4,5,1,0,22,5,56,7
2,4,41,4,2,4,4,2,0,13,3,90,16
1,1,7,11,2,0,1,0,0,16,9,38,19
2,0,33,13,4,2,5,1,1,13,20,85,17
3,3,28,13,6,6,4,0,1,20,26,22,36
2,3,73,9,6,5,5,4,0,19,15,17,22
1,2,11,5,5,0,4,1,0,19,19,28,28
2,5,68,1,6,5,3,0,0,14,17,92,5
2,4,65,14,5,11,3,4,0,22,11,74,23
1,5,70,14,6,12,2,3,0,14,23,5,26
4,4,4,4,5,2,3,2,1,20,18,39,36
1,1,27,11,5,4,3,0,1,19,22,23,26
1,1,13,12,5,8,5,4,1,23,20,82,31
2,6,19,10,5,0,5,4,0,17,19,57,28
5,3,64,13,5,4,3,3,0,14,7,33,10
4,0,14,8,2,0,0,1,0,16,12,94,40
1,1,6,6,6,1,2,0,1,21,15,36,20
2,1,22,9,4,9,3,1,1,18,26,24,39
1,3,45,7,5,4,5,0,1,16,17,84,13
9,0,23,14,5,5,2,4,0,19,23,64,38
1,6,36,14,5,13,3,4,1,19,18,28,19
2,2,74,12,6,5,5,4,1,21,3,8,9
3,1,5,7,4,12,0,2,0,22,7,85,4
3,4,55,2,0,9,2,3,0,4,5,3,19
1,3,30,9,5,4,4,0,1,20,12,20,6
1,5,35,4,2,0,4,1,1,12,1,33,7
4,2,49,8,3,2,0,4,0,10,13,65,4
1,6,60,1,6,12,1,1,0,18,7,66,6
1,6,10,0,4,6,3,0,0,22,15,5,37
5,4,21,5,5,3,5,0,1,17,21,81,29
1,6,67,0,4,0,4,2,1,16,3,39,1
3,6,2,10,4,5,2,0,1,15,11,2,9
4,1,22,14,5,0,1,0,0,11,22,21,29
1,6,21,1,2,7,1,3,0,12,8,74,14
1,4,6,14,5,13,2,0,0,18,23,12,27
1,1,55,2,5,6,1,1,0,17,23,86,31
1,0,11,11,5,5,4,2,0,21,16,86,20
4,4,2,5,4,11,1,3,0,9,29,33,18
2,0,22,4,6,9,2,0,1,21,14,59,17
7,2,40,3,4,2,0,2,1,15,7,13,18
3,0,36,0,6,1,3,0,0,21,16,83,32
1,0,33,13,6,0,1,4,1,14,23,72,20
1,3,1,14,5,2,5,1,1,18,23,16,23
3,2,9,4,5,5,4,2,1,22,11,3,5
1,5,7,4,5,12,2,0,0,19,24,31,31
3,0,18,1,5,1,5,1,1,18,22,57,27
3,2,47,7,5,8,1,0,1,8,21,50,8
8,6,12,0,6,12,5,4,1,23,18,6,21
4,6,32,4,3,12,1,4,1,15,17,84,35
1,5,27,5,5,10,0,4,0,15,20,65,7
1,2,9,4,5,0,3,2,1,20,10,42,11
8,5,24,7,4,6,3,1,1,18,15,99,19
4,6,3,9,6,1,4,1,0,17,23,97,9
7,1,35,11,5,4,3,4,1,20,20,98,37
4,0,14,9,4,7,5,4,0,23,1,66,3
3,4,42,3,5,10,1,4,0,13,14,89,13
3,1,39,1,5,4,1,0,0,18,9,60,4
2,2,13,1,4,5,3,4,0,18,11,10,9
2,4,62,0,6,8,3,1,0,20,3,41,6
2,2,70,4,0,2,2,1,0,12,0,31,39
1,3,46,13,4,10,1,4,1,13,28,94,33
3,0,30,6,6,13,4,4,1,23,9,21,10
5,2,64,0,6,0,0,2,0,22,5,60,35
1,5,52,14,6,5,4,2,1,19,11,66,8
8,6,2,4,5,13,1,4,0,18,25,9,26
5,0,30,1,4,13,2,4,0,18,9,9,17
1,0,58,14,0,3,3,4,0,13,5,38,25
3,0,73,15,6,6,2,2,0,19,14,23,21
4,6,56,9,5,11,4,1,0,14,17,93,9
1,1,45,14,5,10,4,0,0,9,38,2,18
4,0,59,14,5,10,0,1,0,11,14,7,17
2,3,74,15,5,6,3,0,0,18,3,45,13
2,1,26,4,5,4,2,4,1,14,25,75,21
5,5,45,3,0,4,4,3,1,10,7,22,37
1,4,10,11,5,10,4,1,0,12,40,82,23
7,5,53,6,5,3,5,3,1,11,24,96,14
4,3,39,2,6,13,2,2,1,22,15,54,32
1,2,11,3,5,13,4,4,0,19,13,55,3
2,1,73,3,6,11,0,3,0,19,17,81,30
8,3,16,5,4,10,3,3,0,19,18,50,29
5,2,22,2,6,11,2,1,0,14,34,69,37
2,5,40,4,5,7,1,3,0,11,23,91,4
1,6,60,0,5,3,1,1,1,15,13,35,27
2,2,21,13,6,8,1,4,1,17,26,18,16
1,5,40,2,6,6,2,2,1,14,23,32,25
3,1,23,2,5,3,3,2,1,20,10,18,12
2,0,61,9,3,3,4,0,0,6,15,60,10
3,5,8,3,4,3,5,4,0,20,11,42,4
1,6,55,3,6,12,0,1,1,20,17,3,34
6,3,42,2,5,3,2,3,0,21,12,67,28
2,6,67,3,6,6,1,0,1,13,20,91,29
1,4,70,9,4,10,1,1,1,11,13,27,39
3,1,25,6,4,4,2,3,0,20,5,89,13
9,4,29,9,2,3,1,4,0,11,3,49,1
1,3,41,11,6,2,0,3,0,16,27,2,28
1,2,5,13,6,12,5,0,0,21,20,31,10
5,1,46,7,6,4,5,1,1,19,7,12,9
1,4,54,2,2,1,1,0,1,4,21,66,28
3,4,21,0,5,5,4,1,1,22,9,28,11
2,5,23,2,6,8,3,3,1,23,13,70,21
2,6,31,11,5,10,5,2,0,10,22,45,4
3,3,7,2,4,5,5,2,0,18,17,67,27
1,6,26,10,0,11,0,2,0,10,7,16,22
1,4,25,12,5,0,2,2,0,21,21,22,36
7,3,21,13,5,3,4,1,0,20,13,10,17
1,5,33,11,3,2,5,4,0,8,19,41,8
5,2,17,1,6,0,0,4,1,21,0,8,1
3,4,57,12,5,13,0,3,0,14,18,24,20
5,0,48,4,3,4,4,3,1,15,21,8,27
