2,11,1,1,165,4,4,3,1,0,3,2,4,2,0,2,0,1,1,1
1,10,2,6,120,1,1,3,1,2,4,0,3,1,0,4,2,1,1,0
0,40,3,1,98,0,0,1,1,2,1,2,4,2,2,4,2,1,0,0
2,9,4,9,57,4,2,4,1,1,3,1,2,2,2,2,1,2,0,0
3,10,2,0,78,1,2,4,0,0,4,3,1,2,0,1,3,1,1,1
1,7,2,8,177,1,4,1,1,2,3,0,3,2,0,1,0,2,1,0
0,22,3,8,146,3,3,3,1,2,4,1,6,0,2,3,3,1,1,0
0,61,4,9,23,0,4,1,0,0,3,1,2,2,2,3,0,2,0,0
0,15,3,10,168,0,3,1,1,0,3,3,1,1,2,2,1,1,1,1
3,12,2,2,82,0,2,4,1,0,2,3,2,0,2,3,1,1,0,1
0,10,3,6,80,3,2,1,0,1,4,2,7,2,2,2,3,1,1,1
3,16,2,3,16,0,4,3,1,2,1,3,7,2,0,4,2,2,0,1
2,18,1,6,97,3,1,1,0,0,4,2,6,2,1,2,1,1,0,1
0,26,0,8,144,0,0,2,1,2,4,0,4,1,1,1,2,1,1,1
0,66,3,5,124,0,1,3,1,2,1,1,3,1,1,3,0,1,1,1
0,17,2,5,21,0,0,3,1,2,3,2,5,1,2,3,0,2,1,0
0,33,4,9,177,4,2,1,1,1,3,2,2,2,2,4,3,2,1,1
3,33,2,8,20,2,0,1,0,0,2,2,3,2,0,1,2,1,1,1
1,4,3,3,11,0,1,3,1,0,2,2,2,1,2,4,0,2,0,0
0,5,3,9,123,0,4,3,0,1,2,1,6,0,1,3,2,1,1,1
0,25,4,8,174,4,4,2,0,1,3,1,3,1,0,4,0,1,1,0
2,62,4,4,4,3,1,2,0,2,3,1,2,2,0,1,0,1,0,1
0,14,1,7,39,0,2,3,0,2,3,3,3,1,2,3,3,2,1,1
2,4,4,1,128,3,2,1,0,1,1,3,5,1,2,1,2,1,0,0
0,11,3,1,151,1,0,1,1,0,2,2,2,2,0,3,2,1,1,0
3,35,1,9,13,0,1,1,1,0,4,0,3,2,0,1,1,1,1,1
2,15,4,10,179,3,2,4,1,1,1,1,6,0,0,3,0,1,0,0
0,38,1,0,43,1,1,3,1,0,2,1,5,1,1,1,3,2,1,1
0,45,2,9,106,1,4,1,1,2,4,1,3,2,1,4,0,1,0,1
0,14,0,10,69,4,0,1,0,0,2,1,1,1,0,1,1,2,1,0
2,9,0,2,44,1,1,4,0,2,4,1,5,0,1,3,2,1,0,1
0,37,0,9,101,4,2,2,0,1,2,1,5,0,0,1,0,1,0,1
0,33,2,9,55,0,4,1,0,1,1,0,7,1,2,1,3,2,1,1
2,41,0,5,21,3,2,1,0,2,2,2,3,1,1,1,0,1,0,1
3,11,3,3,91,0,0,2,0,2,3,2,3,1,2,3,3,1,1,1
3,48,0,5,31,1,3,1,0,2,1,1,7,2,0,4,2,2,1,1
0,47,3,9,84,3,0,2,0,1,2,0,3,1,1,1,0,2,0,1
3,7,1,7,12,0,0,1,0,1,1,2,3,2,1,2,0,2,0,1
2,43,1,7,100,2,4,3,0,2,4,1,1,2,0,3,0,2,0,1
3,16,3,0,30,4,3,1,0,0,1,2,3,1,1,2,3,2,1,0
0,33,4,8,178,4,0,2,0,2,3,3,4,1,1,3,1,2,0,0
0,33,3,7,14,2,3,3,1,2,3,1,4,0,1,4,1,1,1,0
2,38,3,3,35,3,3,2,1,0,4,1,1,1,2,4,2,1,1,0
0,14,2,3,99,2,4,1,1,2,4,3,6,1,2,2,1,1,1,1
1,7,1,8,68,3,2,4,0,1,1,1,2,2,1,2,2,2,0,1
2,27,2,6,17,3,1,1,0,0,1,2,2,0,2,4,2,2,0,1
1,6,4,5,96,1,1,4,0,0,2,2,4,1,0,2,1,2,1,1
0,38,4,8,182,4,2,4,0,1,1,1,3,0,1,1,2,1,0,1
0,26,4,0,20,4,4,4,1,0,2,0,5,2,2,4,0,1,1,0
0,58,1,2,48,1,2,2,1,2,2,1,4,0,2,3,1,2,1,1
