4,3,1,2,0,172,0,1,0,21,3,55,55,0,0,1
6,11,2,1,1,124,1,0,0,31,6,95,12,0,0,2
7,4,2,0,1,92,0,1,2,15,1,72,38,0,1,2
3,2,1,3,1,145,1,1,1,21,9,52,32,1,1,0
2,2,2,2,0,162,1,0,1,10,2,85,43,1,0,3
1,5,0,0,0,-10,1,1,1,7,3,89,36,1,0,1
6,4,1,2,0,72,0,1,2,21,4,82,25,0,0,0
1,11,0,1,0,179,0,1,1,21,3,82,39,0,0,1
8,3,1,3,1,1,0,0,0,23,10,87,58,0,0,3
2,0,0,2,1,68,0,1,2,15,4,69,37,0,0,1
9,3,1,3,0,59,0,1,0,15,2,97,59,1,1,0
1,4,1,0,0,-18,1,1,2,3,11,81,13,0,1,2
9,11,0,0,1,32,1,0,1,13,1,23,57,1,0,2
5,3,0,2,1,140,0,1,2,26,7,66,56,1,1,1
6,7,0,2,1,126,1,1,0,10,0,95,48,0,0,1
4,11,2,1,1,16,0,0,2,26,5,41,27,1,0,0
2,1,0,2,1,94,1,0,1,6,10,98,58,1,0,2
8,2,1,2,1,83,0,0,2,3,10,56,6,0,0,2
3,11,0,0,0,-5,1,1,0,11,7,98,53,0,1,3
6,11,0,0,0,30,0,0,1,18,0,38,46,0,0,0
7,3,2,3,1,168,1,1,1,29,10,77,39,1,1,0
9,10,2,2,1,101,1,0,2,13,2,55,24,1,0,3
8,5,1,2,1,43,1,1,2,3,10,57,52,1,0,1
6,5,0,1,1,74,0,0,2,8,9,86,6,0,0,1
4,0,0,2,0,28,0,0,0,11,4,96,23,0,1,0
1,9,2,2,0,-15,0,0,0,24,10,44,30,0,0,1
4,0,1,1,1,40,1,1,0,16,8,58,29,0,0,2
7,4,0,2,0,112,1,1,2,8,11,72,27,0,1,0
3,10,1,3,1,169,1,1,2,15,5,60,55,0,1,3
1,7,0,0,0,50,0,0,1,25,0,95,19,0,0,1
7,0,0,0,0,49,1,0,2,27,7,72,42,1,1,0
7,10,1,2,1,128,0,1,1,11,3,63,24,0,0,1
7,8,2,2,0,95,0,1,2,18,5,82,62,1,1,1
4,1,1,3,0,75,0,0,2,13,10,83,30,1,0,0
8,1,0,2,1,177,0,1,0,23,2,71,54,1,0,3
2,9,1,3,0,162,1,0,0,27,6,49,19,0,1,0
3,5,1,3,0,28,0,1,0,3,7,89,59,1,0,1
9,11,2,3,1,38,0,1,1,22,5,36,56,1,1,3
