3,10,0,1,127,0,0,1,0,0,1,0,7,1,2,2,1,2,0,0
0,10,1,3,172,0,0,1,1,1,4,0,4,0,1,1,1,2,0,1
2,10,4,5,83,4,4,4,0,1,1,1,2,1,2,4,3,1,1,0
0,14,1,3,26,4,0,3,1,0,4,3,3,0,2,3,2,2,0,0
3,11,1,8,82,0,0,4,1,1,2,0,6,1,1,2,3,1,0,1
1,4,4,9,60,4,0,2,0,0,2,0,2,2,2,4,3,2,0,1
1,9,0,0,182,0,0,1,1,1,2,0,1,0,2,1,1,2,0,1
3,15,3,5,59,3,3,3,1,0,3,1,5,2,1,4,0,1,1,1
2,15,2,3,112,1,3,3,0,2,1,0,5,0,1,3,2,1,1,1
1,5,3,7,4,3,1,2,0,0,4,2,2,1,1,1,3,2,0,1
0,19,3,1,100,1,0,4,0,2,2,2,1,0,2,2,3,1,0,0
2,10,4,8,121,1,3,1,1,2,3,3,2,2,0,2,3,2,0,0
3,4,0,6,172,0,0,3,1,1,3,0,3,0,2,4,3,2,0,1
3,12,0,1,95,3,3,3,1,2,3,0,2,2,1,3,3,1,0,0
1,8,1,2,13,0,4,1,1,0,4,2,6,2,2,4,3,1,0,1
0,8,0,10,177,0,2,2,0,0,2,0,4,0,2,3,0,2,0,1
2,7,3,3,165,4,3,3,1,2,4,1,3,1,0,3,3,2,0,0
3,14,4,3,151,0,1,2,1,0,4,0,6,1,1,2,0,1,1,1
1,9,1,5,6,4,0,2,1,1,4,2,4,0,0,4,1,1,0,0
1,7,0,0,141,1,0,3,1,0,3,0,6,0,1,1,2,2,0,1
0,6,1,8,84,2,0,2,1,0,4,0,5,0,1,2,2,1,0,1
3,14,4,10,165,2,0,1,0,0,4,0,5,2,2,1,2,1,1,1
3,14,0,4,15,0,0,4,0,2,1,3,5,0,2,4,3,2,0,0
1,10,3,6,40,0,4,1,0,1,2,1,4,0,2,4,3,1,0,0
0,11,0,9,162,0,2,4,0,2,2,0,6,1,1,4,0,2,0,1
2,14,1,8,67,4,0,2,1,1,3,2,5,2,1,4,1,2,0,0
3,4,0,1,84,1,0,4,1,1,1,0,6,0,1,3,2,1,0,1
0,42,1,4,82,1,0,3,0,2,1,1,4,0,0,2,1,2,0,1
1,11,1,4,36,0,2,1,0,2,4,3,4,0,0,3,2,2,0,0
3,14,2,5,55,1,2,4,0,0,4,0,1,1,2,2,2,1,1,1
3,4,0,6,136,2,0,3,1,0,4,0,1,2,0,1,2,2,0,0
2,11,3,5,168,4,1,1,0,2,3,0,3,0,0,2,0,1,0,0
2,5,1,4,174,0,0,3,0,1,3,0,2,1,0,2,2,2,0,1
1,9,2,1,140,1,3,2,1,1,2,0,2,2,0,3,3,1,0,1
1,15,2,4,84,4,1,2,0,1,4,0,2,0,1,4,1,1,1,1
1,13,4,4,111,0,0,1,0,0,1,0,7,0,0,1,3,1,0,0
0,22,4,3,161,4,2,4,1,1,2,1,3,0,1,2,3,2,0,0
0,16,4,9,161,4,3,4,1,0,3,1,4,0,1,1,1,2,1,1
2,15,4,9,75,3,4,1,0,0,3,0,2,1,2,2,2,2,1,1
3,8,1,2,137,3,1,2,0,2,3,0,2,1,1,1,3,1,0,0
0,4,3,10,46,0,1,1,1,0,4,0,3,0,0,1,1,2,0,0
3,9,4,6,57,0,1,4,0,1,1,2,4,2,0,3,1,1,0,0
3,5,1,1,78,2,0,3,0,0,4,0,7,1,2,2,0,2,1,1
1,14,2,0,129,2,3,4,0,2,4,2,3,0,2,2,0,1,0,1
0,37,4,7,24,4,3,3,0,1,1,0,5,2,0,4,2,1,0,1
1,6,3,1,169,1,3,4,0,2,4,1,4,1,1,3,0,1,0,1
1,9,1,0,92,3,4,1,1,2,1,1,3,2,2,4,0,2,0,0
1,9,0,7,151,0,2,3,1,0,4,0,7,0,0,4,2,2,0,1
3,7,1,6,141,0,2,4,1,1,1,0,2,1,1,3,0,2,1,1
0,26,2,0,70,3,1,2,0,0,4,1,6,0,2,4,0,2,0,1
