3,64,3,9,60,1,0,1,1,2,3,3,3,2,2,3,1,1,0,0
2,58,3,9,35,0,4,3,1,1,4,0,2,2,2,3,1,1,0,1
2,9,1,0,20,0,4,4,0,0,4,3,5,2,1,4,0,1,0,0
3,65,2,7,39,1,2,4,1,2,4,1,4,0,1,1,2,2,1,1
1,67,4,1,69,1,4,3,1,1,4,2,3,2,2,2,0,2,0,0
2,44,0,7,57,0,1,3,0,0,4,2,5,0,0,4,0,2,1,1
3,55,4,1,40,3,1,1,1,0,1,0,4,0,2,1,1,2,1,0
0,67,3,2,73,1,1,1,0,2,3,1,5,1,0,4,3,2,0,0
0,71,4,6,62,4,3,4,1,1,1,1,2,0,1,3,3,1,1,1
2,53,0,0,43,0,4,1,0,2,2,2,5,2,0,1,2,2,1,0
3,36,1,3,40,2,1,3,1,0,1,0,1,0,1,4,0,1,0,1
1,16,1,7,4,1,1,2,0,2,3,3,5,1,0,4,0,1,0,1
0,71,3,6,65,2,0,4,1,1,3,1,3,1,2,2,0,1,0,1
0,56,3,7,42,0,0,2,1,1,4,2,3,2,0,1,2,2,0,1
1,64,3,9,31,0,4,3,0,2,4,0,6,0,0,2,3,2,1,1
1,67,4,9,55,2,4,3,0,1,2,2,3,1,0,3,2,1,0,1
1,50,0,7,44,4,4,3,0,1,4,3,2,2,1,4,0,1,0,1
2,55,1,4,56,3,4,2,0,0,3,1,1,2,2,3,1,1,0,0
2,70,2,6,76,3,0,2,1,1,1,3,1,2,2,3,3,1,1,0
0,24,3,1,21,2,2,4,0,0,2,1,1,2,1,4,3,1,0,0
2,14,2,4,13,3,3,4,1,0,1,0,4,0,0,1,1,2,0,0
1,50,3,1,34,1,1,2,0,0,2,2,2,2,0,2,2,2,1,1
1,4,0,8,5,3,1,4,1,0,3,1,6,1,0,4,3,2,1,0
1,16,0,8,23,4,3,4,1,1,1,0,6,0,1,2,3,2,0,0
3,42,3,5,23,1,3,1,1,1,2,1,4,0,2,1,0,2,0,1
2,41,2,7,25,3,2,3,0,0,1,0,1,1,2,4,2,2,1,1
2,63,3,7,30,3,0,1,0,2,3,0,1,2,1,1,1,2,1,0
2,47,4,1,22,0,3,2,1,2,2,3,2,2,2,3,1,1,1,0
2,46,3,9,42,3,2,4,0,0,4,0,2,2,1,3,2,2,0,0
0,35,2,6,11,3,3,3,0,2,4,0,4,0,0,1,3,1,0,0
1,39,2,4,41,4,4,4,1,0,4,1,5,1,1,2,3,2,0,0
0,4,1,0,5,1,2,3,0,1,3,2,2,0,0,1,1,1,0,0
2,50,0,5,66,3,0,3,1,1,3,1,5,0,1,2,2,2,0,0
0,41,1,8,12,0,4,2,1,2,3,1,4,2,0,3,2,1,1,1
1,57,1,9,27,1,0,2,0,2,4,2,6,2,1,1,2,1,1,1
2,72,3,5,42,2,4,2,1,2,4,1,7,2,2,1,2,2,1,0
2,62,1,8,83,0,2,3,1,1,3,3,2,2,2,1,3,2,0,0
2,45,2,4,35,2,4,1,0,2,4,1,3,0,0,3,3,2,0,0
0,48,3,1,42,2,4,3,1,0,2,2,7,1,2,2,0,1,1,0
0,29,2,3,43,0,0,1,1,0,3,1,3,1,0,2,2,2,0,0
1,7,2,5,7,0,3,3,1,1,2,3,2,2,2,3,3,2,0,0
3,48,4,8,27,4,0,1,1,2,2,3,3,0,2,3,2,2,0,1
0,71,0,9,101,4,0,2,1,1,1,1,6,2,0,3,2,1,0,0
1,23,0,9,11,2,4,3,1,2,2,3,3,1,1,3,3,1,0,1
0,33,2,0,30,1,2,4,1,2,2,2,3,1,0,1,2,1,0,0
1,44,3,3,34,4,4,4,1,2,2,2,6,0,1,2,2,1,0,0
0,62,3,0,37,0,3,1,1,2,4,1,2,2,2,1,0,1,1,0
2,47,4,7,18,1,3,2,1,0,4,2,6,2,1,2,1,1,1,1
3,40,0,6,19,1,1,2,0,0,4,0,2,2,2,1,1,2,1,1
2,35,1,1,25,4,4,2,1,0,3,2,7,0,0,2,0,2,1,1
