7,3,1,6,3,2,5,4,0,15,13,96,4
9,0,71,3,6,1,0,3,0,4,30,65,21
1,3,22,8,3,6,3,1,1,12,22,39,12
1,2,18,8,6,0,4,0,1,22,31,5,40
5,4,1,5,2,2,5,4,1,10,21,59,10
3,0,11,12,6,7,4,0,1,23,31,63,38
3,2,11,10,1,11,1,1,0,6,25,50,23
2,4,54,14,4,10,1,2,0,4,37,64,25
5,1,13,2,5,5,0,0,1,19,20,48,34
8,2,32,1,5,0,3,3,1,15,18,50,22
1,0,66,4,6,10,3,3,0,14,42,80,36
2,2,20,11,1,9,5,0,0,13,10,42,7
6,5,65,3,6,8,2,2,0,16,15,8,27
2,5,51,5,1,7,1,3,1,1,17,9,6
8,4,34,11,6,11,4,4,1,3,39,70,1
6,0,7,7,1,0,1,3,1,4,21,24,17
7,3,43,4,4,6,3,0,1,3,25,55,5
2,4,56,0,5,2,3,3,1,3,35,68,0
2,5,11,0,1,3,2,0,0,16,7,64,27
6,0,43,2,3,1,0,4,0,7,25,27,35
3,6,15,2,0,1,4,4,0,6,21,65,22
7,0,48,4,0,7,3,0,0,6,1,83,4
4,6,25,8,5,8,4,2,0,9,28,69,1
9,2,1,5,0,7,4,3,0,17,5,85,39
1,0,44,1,1,7,1,2,1,17,4,86,20
4,2,70,7,2,3,4,3,0,17,6,17,39
2,0,15,1,4,8,3,0,0,8,35,58,7
5,6,32,6,3,7,0,2,0,4,27,61,25
4,2,31,3,6,3,5,2,1,16,33,76,24
3,1,42,3,1,13,2,3,0,14,10,71,22
5,5,5,4,5,4,1,1,1,3,35,16,2
3,6,48,15,2,10,3,2,0,6,13,42,3
4,5,41,2,4,5,3,4,1,4,33,90,10
5,5,16,12,3,11,5,1,0,9,28,18,25
6,4,27,5,6,10,0,2,0,5,40,80,17
2,2,26,8,4,7,2,4,0,8,33,60,9
8,1,25,4,3,13,3,0,1,4,25,58,8
7,4,54,1,5,9,4,1,1,1,43,2,32
8,0,11,6,3,13,0,4,1,17,8,64,16
5,0,2,2,3,3,2,2,0,10,31,32,29
2,6,3,8,0,10,3,4,1,13,8,89,10
4,5,39,13,5,11,4,0,0,25,13,94,39
4,4,11,2,1,4,1,1,1,11,16,44,37
6,6,48,4,3,10,4,2,0,3,23,11,12
4,2,8,11,2,5,4,3,1,9,19,47,2
2,1,50,4,5,13,2,1,0,8,38,47,21
7,0,2,7,0,8,3,0,1,9,5,79,1
5,0,35,6,0,0,1,3,1,3,19,4,31
8,3,5,0,0,9,3,1,1,9,6,12,17
3,0,12,4,2,10,5,4,0,22,3,23,1
1,0,15,6,6,9,1,2,0,39,2,88,33
7,0,1,1,0,6,0,1,0,0,30,96,32
6,6,71,0,6,11,1,0,0,8,20,13,14
7,5,16,10,4,2,3,2,0,23,4,85,31
5,6,17,5,1,2,4,1,1,8,16,10,27
7,6,30,7,4,4,5,1,0,14,21,63,37
7,2,28,1,4,3,5,0,1,20,4,2,17
3,5,18,2,5,8,4,4,0,10,35,60,9
8,0,65,4,4,8,2,4,1,8,25,87,27
6,3,4,7,6,11,4,1,1,25,9,74,2
7,0,37,8,6,5,4,2,1,24,9,69,16
7,3,17,7,3,2,1,1,1,13,6,23,12
2,5,54,0,3,8,5,2,1,7,26,76,10
7,1,69,15,5,5,2,1,1,12,15,5,25
7,5,68,10,5,12,1,2,1,15,12,10,37
3,5,43,13,4,2,2,2,0,23,0,21,26
4,0,37,11,5,7,1,2,0,26,10,62,39
3,3,32,11,4,3,4,3,1,5,31,41,1
6,2,59,0,4,13,5,3,0,3,37,75,17
8,4,35,13,1,2,5,1,0,3,8,37,1
7,6,20,4,6,0,4,4,1,6,37,43,13
5,0,67,12,4,8,3,0,1,8,15,71,0
2,0,29,13,2,2,2,4,0,7,33,1,36
8,6,50,9,3,12,4,4,1,7,18,60,17
2,4,20,6,1,4,5,3,1,3,40,17,37
5,6,45,7,0,1,4,2,0,4,9,36,17
3,2,42,8,0,8,2,2,1,6,22,80,38
2,1,13,10,5,13,3,2,1,20,25,70,17
9,0,22,12,5,5,2,3,0,10,30,29,28
2,3,25,15,1,11,1,4,0,7,14,9,5
6,4,34,1,2,7,0,1,0,12,11,4,39
1,2,19,6,3,0,1,4,0,19,13,29,22
3,0,21,6,2,4,1,3,1,8,15,22,0
4,3,52,8,1,1,2,4,1,3,16,23,14
5,1,17,15,3,13,5,1,0,8,36,47,29
3,1,70,7,5,9,5,2,0,15,28,10,34
3,0,51,1,5,9,0,4,0,8,36,84,21
7,5,60,8,3,10,1,4,1,5,25,77,36
1,0,46,8,3,5,2,2,0,11,19,48,10
6,4,60,15,5,2,1,1,0,16,11,15,38
7,5,37,4,4,9,2,4,1,12,24,86,34
2,4,36,13,0,3,1,4,1,15,4,90,32
1,2,7,11,0,9,4,4,1,23,2,15,29
4,4,47,14,5,3,0,2,1,2,27,18,0
3,1,16,4,4,11,3,2,0,30,1,69,21
3,5,39,8,5,7,3,3,1,16,22,31,24
6,2,13,6,1,2,0,3,0,9,11,48,21
3,2,21,14,6,4,3,0,1,20,25,5,32
4,3,0,0,1,7,4,1,1,1,29,17,4
4,0,29,15,5,3,4,1,1,9,28,54,0
4,5,45,0,6,0,4,2,0,27,5,65,25
5,4,31,1,1,0,0,4,1,3,15,42,13
1,3,73,12,4,13,5,0,1,10,21,85,1
7,5,67,5,4,11,2,3,1,15,6,76,23
6,6,11,12,1,0,4,4,1,0,38,56,40
6,6,50,11,3,10,0,1,1,9,14,94,27
7,6,5,10,4,6,1,1,0,17,7,88,13
3,1,14,9,3,1,0,4,0,15,14,28,16
2,4,41,13,3,5,5,3,1,9,34,81,33
1,1,17,4,1,10,4,3,1,6,31,44,14
3,5,63,12,0,7,0,1,0,7,8,52,38
1,6,47,9,0,13,5,0,0,11,7,7,20
2,0,63,10,2,13,5,4,1,20,9,78,27
5,1,48,5,6,7,5,2,0,17,20,46,8
9,0,6,5,6,12,5,4,0,23,11,17,0
4,3,12,1,2,1,2,3,0,8,21,19,15
6,5,10,15,2,13,3,1,0,14,5,43,8
2,1,32,13,4,13,1,0,1,5,35,1,16
5,5,3,1,3,2,1,2,1,20,6,2,29
7,4,33,12,6,1,5,3,1,6,37,68,10
8,3,10,10,2,9,1,3,0,7,20,69,22
3,2,25,15,5,3,1,4,1,11,33,81,22
8,3,7,3,1,7,1,0,1,2,17,80,8
2,4,7,15,5,8,1,2,0,9,41,85,20
9,3,46,2,6,3,5,3,0,5,38,26,22
1,5,72,13,6,11,3,1,0,23,12,64,24
8,3,3,13,2,0,3,0,1,8,7,6,2
5,1,74,3,6,4,0,1,0,24,1,51,28
3,1,37,3,4,9,2,2,1,14,18,5,13
4,6,64,3,2,10,5,3,1,6,23,98,21
5,6,14,5,5,2,5,4,1,29,0,7,21
4,5,2,0,4,9,2,3,1,9,36,61,23
5,6,57,12,1,11,2,1,0,1,10,61,2
8,1,43,3,6,10,4,2,0,5,43,63,22
3,4,69,7,2,7,2,2,0,8,11,30,19
1,3,14,11,1,5,0,1,0,16,13,73,38
1,1,46,15,0,10,3,1,0,6,15,69,10
4,3,50,12,3,9,3,1,0,6,31,79,30
1,5,70,8,4,7,0,1,1,18,2,72,14
2,0,35,13,6,1,2,1,1,12,36,2,25
1,1,12,0,2,9,4,2,0,10,40,39,39
8,0,36,10,0,6,1,3,0,2,17,69,27
9,3,4,14,6,13,5,3,1,27,15,1,38
3,5,72,14,5,11,1,4,0,9,27,27,26
6,3,27,2,0,12,3,4,1,13,7,6,32
4,1,33,12,3,9,1,1,1,19,4,48,18
3,6,58,13,1,0,3,1,1,9,12,72,38
2,0,74,8,6,11,3,2,1,24,5,80,1
7,2,8,9,3,6,0,0,0,1,37,22,34
5,2,40,14,3,3,5,0,1,0,30,82,0
8,1,56,2,3,4,3,0,1,16,3,94,25
3,2,39,9,4,6,4,3,0,28,0,17,25
3,3,58,10,5,13,2,3,0,24,6,97,20
6,5,3,14,4,5,3,4,0,25,10,87,35
4,0,52,15,1,8,5,4,1,15,14,57,38
7,0,52,1,5,4,3,4,1,13,22,67,21
6,2,10,2,3,5,3,2,1,0,41,59,17
1,4,27,10,3,5,0,3,1,17,16,25,32
3,2,18,14,6,13,1,4,1,34,3,66,27
1,0,18,6,1,8,3,4,0,5,34,14,21
8,1,20,5,2,8,5,0,0,11,6,8,0
2,2,43,13,6,1,0,2,1,4,39,60,9
