2,20,2,2,91,4,5,3,0,1,4,4,1,3,1,2,3,2,1,1
2,39,1,0,120,1,3,2,1,1,1,3,1,1,2,4,1,1,2,1
1,71,3,8,76,2,1,2,1,2,4,2,1,1,1,3,1,2,1,1
4,7,2,5,146,5,2,1,1,3,2,1,1,2,3,2,3,1,1,1
1,27,0,10,110,5,2,2,0,2,2,1,1,2,1,2,3,2,1,1
4,44,1,0,99,1,1,1,0,1,4,2,1,2,1,1,4,2,2,2
4,26,0,4,158,3,5,2,0,2,2,1,1,3,2,4,1,2,2,2
4,26,1,5,91,4,1,4,1,3,1,2,1,3,3,2,4,2,2,2
4,45,0,0,122,3,1,4,1,2,4,3,1,1,3,3,1,1,1,1
4,13,3,0,29,5,2,4,1,3,3,4,1,1,2,4,3,1,2,1
4,10,3,8,109,4,5,1,0,2,3,1,1,1,3,4,3,1,2,1
2,32,3,1,97,2,1,4,0,1,3,3,1,1,3,1,4,1,2,2
3,21,2,0,21,4,4,2,1,2,3,4,1,1,3,1,2,2,1,2
4,18,3,3,125,5,3,4,1,1,2,2,1,1,1,1,2,1,2,1
3,14,0,5,85,4,5,1,0,2,2,2,1,3,3,4,3,1,1,2
4,45,0,8,25,5,3,4,0,2,3,4,1,2,3,3,3,1,1,2
2,33,0,9,122,3,4,4,1,3,1,3,1,3,3,2,4,2,2,1
4,13,0,0,90,1,2,4,1,3,1,2,1,2,2,3,3,1,1,1
4,15,2,2,137,3,3,4,0,3,4,1,1,2,3,3,1,1,2,1
1,30,3,9,141,5,4,4,0,3,2,2,1,1,2,4,4,1,1,1
1,21,3,9,159,4,2,4,0,3,2,1,1,3,3,2,4,1,2,1
4,10,3,8,109,4,5,1,0,2,2,1,1,2,3,4,3,1,1,1
1,39,0,4,105,3,2,4,1,1,1,2,1,3,2,4,2,1,2,2
3,22,2,0,22,4,4,2,1,3,3,4,1,1,3,1,2,2,1,2
3,36,2,9,17,4,2,3,0,3,4,4,1,2,1,1,4,2,1,2
4,15,1,10,43,1,2,2,1,2,2,3,1,2,1,4,4,1,2,1
1,72,0,4,147,5,5,1,0,3,4,2,1,3,1,2,1,2,1,1
4,10,0,8,117,2,5,3,0,3,2,4,1,2,2,1,1,1,1,2
1,53,4,6,99,1,3,3,1,1,1,3,1,3,1,3,2,1,2,2
4,36,3,4,106,2,4,2,1,3,4,4,1,1,1,1,3,2,1,1
3,33,1,5,60,5,3,3,0,3,1,4,1,3,3,1,4,1,1,2
2,21,0,4,148,5,1,2,0,3,1,4,1,1,1,2,3,2,2,2
1,29,1,4,12,1,2,3,0,1,2,3,1,1,2,4,1,2,2,1
1,40,0,0,21,4,4,4,0,1,4,4,1,1,3,4,2,1,1,2
4,7,2,5,147,5,2,1,1,3,3,1,1,1,3,2,3,1,1,2
1,39,0,4,106,3,2,4,1,1,2,2,1,3,2,4,2,1,2,2
4,15,2,2,137,3,3,2,0,3,4,1,1,2,2,3,1,1,2,1
2,48,1,10,141,4,1,4,0,3,2,4,1,2,1,4,3,2,1,2
4,40,0,0,118,3,1,1,1,2,4,3,1,2,3,2,4,2,2,1
4,12,3,0,29,5,2,4,1,3,2,4,1,1,3,3,4,1,1,1
2,33,1,1,141,5,1,4,0,3,1,1,1,1,2,4,3,1,2,2
4,26,0,4,157,3,5,2,0,2,2,1,1,3,2,4,1,1,2,2
1,12,2,10,184,2,4,4,1,1,4,1,1,2,3,3,3,1,1,2
4,13,0,0,89,1,1,4,1,3,2,2,1,2,2,1,3,1,1,1
4,10,0,5,38,4,4,2,1,3,3,4,1,1,1,2,2,1,1,2
4,10,2,8,112,4,5,1,0,2,3,1,1,2,3,4,3,1,2,1
3,45,2,7,159,4,1,4,1,3,4,1,1,3,1,1,1,1,2,1
4,14,3,8,108,1,1,1,0,3,1,2,1,1,2,3,2,1,2,1
4,12,0,10,126,3,2,1,1,2,1,3,1,2,1,1,4,2,2,1
2,42,4,8,52,1,1,2,1,3,4,1,1,2,1,4,1,1,2,2
