2,6,1,0,0,95,1,1,1,1,2,47,4,0,1,3
8,1,2,3,0,60,1,1,2,31,8,84,22,0,1,2
7,9,2,2,0,61,1,1,0,21,11,48,26,1,0,3
9,10,0,1,1,37,0,1,0,22,6,84,1,1,1,0
7,9,2,1,0,113,1,0,1,20,8,77,3,0,1,2
1,10,1,1,1,49,0,0,1,1,1,39,16,0,0,3
4,8,1,2,0,9,1,1,2,10,1,83,3,1,1,1
9,3,2,1,0,36,0,1,2,8,11,54,9,0,1,2
8,7,1,0,0,157,0,0,0,7,11,65,32,0,1,3
2,8,2,1,0,5,0,0,1,9,11,39,7,0,1,3
7,0,1,2,0,61,1,0,0,22,11,65,15,1,0,1
2,11,0,2,1,74,1,0,1,3,5,42,3,0,1,3
1,6,0,1,0,82,0,1,0,28,0,34,1,1,1,3
4,10,1,2,1,103,1,0,0,20,6,73,18,0,0,0
1,1,1,3,1,155,1,0,0,22,10,55,19,0,0,3
5,5,1,3,1,120,0,0,2,1,4,44,4,0,0,0
7,9,1,2,1,64,1,0,1,21,1,74,14,1,1,0
1,5,2,2,0,162,1,0,0,9,1,53,10,0,1,1
6,9,1,2,1,143,1,1,0,14,8,76,6,0,1,3
2,4,0,1,0,32,1,0,1,9,11,85,4,0,0,1
4,10,0,1,1,33,0,1,0,27,3,81,2,1,1,1
5,9,0,1,1,82,1,1,1,21,6,63,3,1,1,3
7,8,2,3,1,-15,0,1,0,22,4,82,19,0,0,2
2,2,2,2,0,149,0,1,0,29,1,36,4,1,0,2
4,6,1,0,0,80,1,1,0,30,6,76,16,1,1,3
9,2,2,0,1,118,1,0,1,27,9,63,16,0,0,1
1,5,1,0,1,149,0,1,0,22,0,49,9,0,0,1
6,7,2,3,0,134,0,1,1,9,0,28,11,0,0,3
2,5,1,1,1,142,0,1,0,3,7,52,8,0,1,3
1,7,0,0,0,24,1,1,1,18,11,90,38,0,0,2
1,6,2,1,1,137,0,1,0,8,11,86,6,1,0,0
9,8,2,0,0,61,0,1,1,24,9,71,8,1,1,0
9,10,1,2,0,136,1,1,2,28,7,80,13,1,0,1
9,3,2,1,1,136,0,1,1,19,5,62,19,1,1,0
6,9,1,1,1,94,0,1,2,30,10,68,16,1,0,2
1,7,1,0,1,51,1,0,0,23,3,57,32,0,0,3
5,10,1,0,1,125,1,1,1,18,3,50,9,0,1,3
8,1,0,0,1,100,1,1,2,22,8,66,4,1,0,0
2,2,2,3,1,154,0,1,0,1,5,74,8,1,1,1
9,3,1,3,0,51,1,1,0,9,10,73,15,0,0,3
3,1,2,1,1,104,0,0,1,8,4,78,5,0,0,1
8,5,2,0,0,142,1,0,0,28,0,46,4,1,0,1
8,1,1,1,0,39,0,1,2,16,9,73,12,0,1,0
1,8,2,1,0,57,1,1,2,22,7,75,34,0,0,3
5,2,1,3,0,41,1,0,1,31,8,78,42,1,1,0
1,11,1,2,1,38,0,0,0,11,3,89,22,0,1,1
1,9,0,1,0,111,0,0,0,2,3,57,1,0,0,2
1,9,0,3,0,93,1,0,1,19,2,36,2,0,0,3
6,2,2,0,1,114,0,0,0,21,0,36,7,1,1,2
9,11,1,0,0,88,1,1,1,4,0,43,12,0,0,3
8,11,1,2,0,179,1,0,2,22,9,86,2,1,1,0
8,2,2,0,1,102,1,0,2,21,5,40,8,0,1,2
1,10,0,1,0,119,1,1,1,29,4,45,7,1,1,3
1,4,0,1,1,138,1,1,1,18,7,57,7,1,0,3
9,11,2,2,0,101,0,1,0,30,1,56,1,1,1,2
1,9,0,2,1,42,1,0,1,3,7,54,15,1,1,1
8,9,2,3,1,78,1,1,2,24,3,52,43,1,1,3
1,11,2,1,1,29,1,1,1,29,0,86,25,0,1,2
6,6,2,2,1,152,1,0,2,25,11,73,19,1,0,1
3,9,0,2,0,97,1,0,1,4,4,51,10,0,0,0
1,5,0,3,1,168,0,0,0,20,5,61,17,1,0,1
2,2,0,3,1,32,1,1,0,13,7,42,4,0,0,2
2,10,0,3,0,20,1,0,1,27,8,67,27,0,0,2
3,7,0,2,0,62,0,1,0,9,10,95,12,0,1,1
8,5,0,3,1,143,1,0,1,11,7,70,31,0,0,1
1,6,0,1,0,117,0,0,0,19,0,40,2,0,0,2
6,4,2,2,0,57,1,1,1,13,1,80,11,0,1,3
