1,4,35,13,0,1,1,4,1,72,34,34,29
8,6,57,10,0,5,1,2,1,68,33,15,13
9,0,14,1,1,10,2,0,0,0,18,95,37
9,3,58,1,5,10,5,3,1,8,31,88,33
5,2,56,7,2,3,2,4,1,19,32,88,4
9,3,62,3,1,4,2,2,1,7,13,74,29
3,5,21,10,4,7,1,3,1,48,13,18,13
6,4,19,11,0,5,2,4,0,53,17,82,32
2,6,26,5,5,10,1,0,0,74,27,34,27
3,4,44,1,0,9,1,3,1,58,31,28,16
6,0,34,12,0,0,2,2,1,57,11,74,29
9,0,32,0,5,3,4,4,0,3,38,41,9
2,1,51,14,5,1,0,1,0,76,15,68,10
8,1,22,2,2,0,1,2,1,10,18,34,26
8,5,20,4,0,10,1,1,0,22,32,53,36
2,2,68,1,4,1,1,4,0,7,6,84,5
6,0,36,3,2,1,2,4,1,46,25,57,30
4,4,28,15,2,7,3,4,1,62,5,79,3
6,4,51,5,3,8,4,4,1,58,41,40,25
3,2,69,11,4,6,1,3,1,24,14,86,29
1,1,4,11,6,3,3,4,1,54,9,75,20
4,0,49,7,5,2,0,4,0,30,14,66,13
1,5,34,5,6,4,3,2,1,66,5,40,18
5,1,26,4,1,2,0,1,0,58,13,3,16
2,0,14,10,0,9,3,0,1,6,4,61,36
9,2,25,14,1,6,1,0,0,42,30,12,31
2,2,22,0,2,9,0,3,0,43,16,90,2
5,0,23,4,6,10,0,2,0,58,17,30,32
7,2,27,14,2,10,3,0,0,71,5,52,8
1,6,19,3,4,0,3,3,1,64,37,80,5
1,4,43,11,0,4,1,0,0,27,36,97,3
7,2,72,1,6,10,5,0,1,10,19,70,1
8,3,10,11,3,9,1,4,0,38,23,15,30
7,2,2,4,0,1,3,3,0,6,19,42,26
3,0,41,0,4,11,1,3,0,88,36,1,9
7,2,38,10,3,4,2,3,1,9,15,45,38
8,4,26,12,2,1,4,2,0,77,39,12,39
2,3,2,2,3,10,0,0,1,62,12,6,26
5,6,27,13,6,12,5,1,1,98,41,22,35
9,3,31,11,3,2,4,2,0,4,13,34,12
1,2,72,1,4,4,0,4,1,47,8,98,38
2,3,64,2,1,10,4,3,1,63,42,49,17
7,3,40,4,5,8,3,2,1,5,6,67,8
6,2,32,13,0,6,5,0,0,52,21,75,11
8,0,49,12,1,6,0,3,1,59,31,65,27
1,3,20,6,1,10,4,4,0,68,9,43,19
3,4,52,5,4,5,2,3,1,92,1,17,13
7,2,36,7,5,9,0,4,1,46,0,79,3
9,4,68,5,4,4,3,4,0,69,33,93,34
6,4,18,7,4,12,1,0,0,14,18,32,22
2,1,71,0,4,0,5,1,0,32,15,82,20
4,4,72,8,2,12,0,4,1,70,34,91,32
1,4,44,0,0,12,1,1,0,58,40,91,20
2,3,38,10,0,10,0,4,0,49,13,36,4
6,6,62,8,4,5,1,4,1,1,6,99,19
3,3,50,6,2,2,4,0,1,41,15,63,24
2,4,39,9,1,12,2,4,1,55,0,39,6
6,3,38,9,6,7,2,1,0,5,22,60,7
5,4,25,8,6,3,0,4,0,25,10,15,2
8,6,67,2,6,10,5,0,0,13,19,98,26
4,4,11,10,5,0,5,1,1,4,7,33,2
6,3,25,7,0,11,2,2,0,54,13,59,31
2,4,54,6,3,9,4,3,1,47,21,61,36
6,3,3,3,5,5,5,3,1,30,13,3,7
3,1,39,11,4,12,1,4,0,57,35,59,17
1,4,60,0,5,11,1,1,0,7,32,75,0
8,1,27,9,5,10,4,4,0,69,10,77,5
4,1,43,10,1,11,4,3,0,33,37,56,27
2,2,33,4,3,5,1,4,1,23,29,43,6
6,3,28,3,1,11,0,2,1,81,2,5,26
5,5,68,0,6,4,2,3,0,39,0,55,22
4,6,15,8,2,2,0,3,1,4,5,33,3
6,6,65,8,0,6,5,1,1,4,13,77,22
8,5,73,14,1,9,0,0,0,68,3,28,15
3,4,59,12,4,13,4,2,0,81,19,84,13
8,3,65,10,3,11,4,4,1,38,28,54,28
6,3,41,3,1,6,1,0,1,3,17,49,11
5,4,3,15,1,12,5,1,0,63,2,92,13
3,5,19,11,4,10,3,4,0,42,6,22,6
6,0,6,2,6,9,5,3,0,76,22,12,40
8,4,16,8,2,3,0,1,1,38,39,59,25
8,1,22,8,6,3,2,1,1,46,38,58,23
4,2,4,9,2,1,1,1,0,28,1,53,36
2,3,12,13,1,4,5,1,1,62,3,7,21
5,0,44,0,0,13,2,4,0,41,30,70,40
5,5,41,7,5,7,1,3,1,67,42,84,27
7,5,54,11,6,0,2,0,0,76,17,15,11
7,4,1,3,6,1,3,0,0,2,22,51,22
2,0,28,9,4,6,1,4,1,50,13,81,23
1,0,25,15,4,3,2,3,0,57,5,32,18
9,4,52,6,1,12,3,4,1,67,5,14,11
3,5,39,15,0,1,5,4,0,69,24,79,15
9,0,61,8,4,9,5,4,1,49,18,35,9
7,6,19,9,3,3,2,4,0,8,5,17,8
4,0,45,5,4,5,1,1,1,59,28,24,3
1,1,3,15,1,9,4,0,0,71,7,55,18
8,6,54,12,6,12,5,3,1,15,9,56,23
9,5,50,12,2,2,2,2,1,6,4,52,18
