1,9,0,1,0,136,1,1,2,20,9,62,57,1,1,1
2,10,0,0,1,89,0,1,2,18,5,80,43,1,0,2
1,8,2,3,0,73,0,0,1,24,10,85,24,1,0,1
5,3,2,3,1,50,1,0,2,22,5,80,8,1,1,0
4,11,1,2,1,149,0,1,2,28,5,69,51,1,1,2
4,1,1,3,0,49,1,1,1,14,5,73,16,1,0,1
2,0,2,3,0,20,1,0,1,16,1,75,11,0,0,0
1,1,2,0,0,45,1,0,1,16,4,84,4,0,1,1
3,7,0,1,1,102,1,1,1,8,6,90,18,1,0,2
3,4,0,0,0,171,0,1,1,14,8,68,50,1,0,2
8,8,2,1,0,49,1,1,1,13,9,81,29,0,0,0
1,10,1,1,0,47,1,1,2,14,10,83,52,0,1,2
2,10,1,1,1,93,0,0,0,24,2,99,43,0,0,1
4,10,2,1,1,154,1,0,0,29,6,99,53,1,0,2
3,10,1,1,0,63,1,0,2,19,11,79,46,0,0,2
1,10,2,3,0,83,0,0,1,19,10,61,12,1,0,2
9,4,0,2,1,50,0,1,2,1,7,91,34,1,1,2
3,9,2,1,1,42,0,1,2,11,9,69,10,0,1,3
1,1,2,3,0,116,0,1,1,23,9,81,43,0,1,0
1,2,1,0,1,89,0,0,1,21,10,69,10,0,0,1
3,3,1,2,1,34,1,0,1,19,9,99,63,1,0,0
2,9,2,3,0,89,0,0,2,20,11,91,44,0,0,0
3,11,1,2,1,61,1,1,1,18,5,70,58,1,0,2
2,2,0,3,0,93,1,1,1,12,9,90,14,1,0,1
1,10,1,0,0,-4,0,0,1,1,2,81,44,1,0,0
2,4,0,1,0,32,1,1,2,30,10,66,52,1,1,1
5,7,0,1,1,14,1,0,2,1,2,75,9,1,1,0
1,10,1,2,0,121,1,0,0,7,3,99,48,1,0,2
3,9,1,2,0,158,0,0,1,12,5,69,14,1,0,2
6,4,2,0,0,20,1,0,1,29,2,65,17,1,1,2
2,7,1,2,1,118,0,0,2,22,11,84,58,0,1,0
3,11,0,1,1,117,1,1,2,15,8,66,58,0,0,1
2,0,1,3,1,11,1,0,2,24,8,86,7,1,1,1
4,1,1,0,1,36,1,0,1,30,2,69,54,1,0,1
4,1,2,0,1,57,0,1,1,25,9,93,49,1,0,3
5,0,2,0,0,163,1,1,1,20,9,84,53,0,0,1
5,0,1,2,1,42,1,1,2,4,7,63,18,1,1,1
5,2,0,1,1,0,1,1,1,3,0,96,4,1,1,1
8,10,2,2,1,146,0,1,2,9,6,87,10,0,0,0
8,1,1,3,1,165,0,0,2,25,6,94,27,0,0,2
5,5,1,3,0,163,0,0,2,24,9,72,38,1,1,0
2,3,0,1,1,123,0,1,2,31,7,85,45,1,1,3
9,5,0,1,0,61,1,0,0,31,7,95,60,0,1,0
3,7,0,1,0,103,0,0,2,20,10,79,13,1,0,0
3,11,2,2,0,172,1,0,2,1,6,99,39,1,1,3
2,0,1,0,0,34,1,0,2,31,6,72,3,1,0,1
3,3,2,1,1,40,1,1,1,12,8,77,36,1,1,1
2,2,2,0,1,175,1,1,2,9,8,86,35,1,0,1
1,5,2,2,1,33,0,0,0,12,1,79,49,1,0,0
3,0,0,0,0,27,0,0,1,15,5,71,9,0,1,2
5,3,2,3,0,93,1,0,1,9,11,88,62,1,1,1
2,8,2,0,1,19,0,1,2,21,4,84,29,1,0,0
4,9,1,2,0,135,0,1,2,11,11,65,31,0,0,2
3,3,0,1,1,69,1,0,2,16,1,90,43,1,1,0
1,8,0,2,0,86,1,0,1,3,4,89,42,0,1,1
4,5,2,2,1,94,1,0,2,18,11,88,35,1,1,1
6,9,1,1,0,136,0,1,2,29,10,90,37,1,0,1
4,6,2,2,1,94,1,1,1,23,11,86,18,0,0,2
2,0,1,2,1,-19,1,0,2,3,0,80,54,1,0,0
2,2,2,3,1,82,0,1,1,24,7,98,57,1,1,2
4,0,2,1,0,36,0,0,2,31,0,80,59,1,0,0
6,11,2,3,0,-9,0,0,0,29,1,97,15,1,0,0
1,8,2,0,0,74,0,0,1,10,8,66,47,1,0,0
5,8,1,1,0,56,0,0,2,14,4,79,32,0,0,2
4,7,1,3,0,155,1,0,2,28,6,80,35,1,1,0
8,8,2,1,0,157,1,0,1,3,10,68,46,1,1,0
5,1,2,1,0,62,1,1,2,15,11,66,42,1,1,0
5,8,2,1,1,113,0,1,2,9,9,78,44,1,0,2
3,0,2,0,1,140,1,0,2,21,5,82,61,0,1,1
4,3,0,2,1,149,0,1,2,8,5,71,1,0,0,2
5,9,2,1,1,12,0,1,2,13,4,76,59,1,0,2
3,6,0,3,0,173,0,0,0,23,2,96,9,0,1,2
2,7,0,0,1,34,0,0,1,7,7,68,3,0,0,1
3,11,1,2,0,150,1,1,1,11,6,66,27,1,0,2
2,5,0,2,0,123,1,0,1,21,7,94,3,1,1,2
3,8,2,2,1,157,0,1,1,22,10,95,41,1,0,0
1,0,1,2,1,179,0,0,1,19,8,70,32,0,0,1
1,7,1,1,0,119,1,0,2,24,9,62,63,0,0,1
5,7,2,1,0,147,1,0,2,5,0,97,62,1,1,0
4,8,2,3,1,86,1,0,1,21,10,91,50,0,1,2
9,5,1,2,0,21,0,0,1,19,5,74,1,0,1,0
7,11,0,3,1,96,0,1,2,17,6,80,1,0,0,1
5,0,0,2,0,141,1,1,1,29,11,82,8,1,0,0
2,0,2,1,0,166,1,1,2,7,9,88,38,1,0,3
3,1,2,3,0,0,0,0,0,16,5,94,45,0,1,0
5,8,2,2,0,28,1,0,1,15,2,86,26,1,0,0
3,5,0,2,0,154,1,0,1,14,10,69,62,1,1,0
5,7,0,0,1,149,1,0,2,18,9,78,8,1,1,0
1,6,1,0,0,51,0,1,2,16,11,71,23,1,1,2
2,11,0,0,1,142,1,1,2,2,3,81,22,0,0,1
4,8,0,1,1,66,0,0,2,11,11,98,55,1,1,1
3,10,0,1,0,45,1,1,2,26,4,83,8,0,0,0
1,3,1,3,1,53,1,0,2,25,2,91,44,1,0,0
2,7,2,2,0,-3,0,0,2,9,3,81,1,1,1,2
4,10,0,0,0,-6,1,1,1,20,1,71,4,1,0,2
8,9,1,2,0,167,0,0,0,7,8,99,33,1,1,1
1,5,0,3,0,165,1,0,1,29,11,95,48,1,0,0
1,11,1,2,0,142,1,0,2,24,7,87,53,1,1,1
4,2,0,1,1,36,0,0,2,27,3,70,2,1,0,2
4,4,2,0,0,163,0,0,0,17,5,96,38,1,1,3
4,1,2,1,0,74,0,1,0,17,0,74,49,0,1,2
2,0,0,1,0,49,1,0,2,13,3,95,22,1,1,1
1,2,1,2,0,-17,0,1,2,2,1,81,3,0,0,2
5,10,0,3,0,18,1,0,2,11,0,96,29,0,1,1
