2,33,0,7,20,2,3,3,0,1,4,0,1,0,1,1,3,1,0,0
1,71,4,10,80,3,4,4,1,2,2,1,2,0,1,3,1,2,0,0
2,30,0,6,23,0,1,4,1,1,3,2,3,1,2,2,1,1,0,1
2,42,0,9,44,2,4,2,0,0,2,0,2,1,1,4,0,1,1,0
1,59,2,4,80,2,0,2,0,1,2,2,1,0,2,4,1,2,1,0
1,47,2,7,25,1,4,4,0,1,3,0,1,1,2,1,3,2,1,0
3,54,2,4,55,1,3,1,0,0,1,0,1,2,0,2,3,2,0,0
0,71,4,3,72,1,0,1,1,2,3,3,1,2,1,3,1,1,1,0
1,71,4,6,78,4,4,4,0,2,2,0,1,0,2,4,1,2,0,0
3,71,4,6,47,2,1,1,0,2,3,1,3,2,0,2,3,2,0,0
1,68,2,6,80,3,4,4,0,0,1,2,3,2,2,4,2,2,1,0
1,71,2,9,71,2,4,3,1,0,4,2,1,1,0,1,1,1,1,0
2,57,2,9,62,1,2,1,1,0,1,1,2,1,2,3,1,1,0,0
1,61,0,9,84,0,1,4,0,0,1,0,4,0,1,1,0,1,0,0
2,43,1,7,26,0,2,2,0,1,3,0,3,2,0,2,3,2,1,0
2,70,0,4,93,3,1,4,1,0,3,3,2,1,1,3,3,2,1,1
3,70,2,10,80,1,0,1,0,0,3,0,3,0,2,2,2,2,0,0
2,70,2,9,78,1,3,1,0,1,1,2,7,2,0,3,3,2,0,0
1,57,0,1,83,1,4,1,0,0,1,3,2,0,1,1,1,1,0,0
3,53,3,0,14,1,4,1,1,0,2,1,6,2,1,1,3,1,1,1
0,59,0,3,60,3,4,3,1,2,1,2,1,2,0,3,0,1,0,1
3,69,1,8,82,1,3,4,1,2,2,2,4,1,0,3,3,2,0,0
2,29,0,1,24,0,0,3,0,1,4,3,1,2,0,1,3,2,0,1
0,40,0,1,43,4,2,4,0,0,4,3,2,2,2,1,3,1,1,0
1,69,3,8,88,0,2,4,1,1,3,0,1,2,2,4,1,2,0,0
1,65,2,6,83,0,2,4,0,1,1,2,7,1,1,2,0,1,0,0
3,69,3,7,79,4,0,3,1,2,1,3,4,2,0,3,0,2,0,0
2,42,2,3,52,4,4,4,1,0,3,3,1,0,2,2,1,2,0,0
1,43,2,0,41,3,0,3,0,0,1,1,1,0,2,4,0,1,0,1
0,69,4,5,80,0,1,1,0,2,1,3,2,0,1,2,0,2,0,0
2,68,2,10,76,4,1,4,1,1,4,3,2,1,0,4,3,1,1,0
3,22,1,8,8,1,3,2,0,2,2,0,7,0,1,2,3,2,0,0
3,72,2,10,71,3,2,4,0,0,4,2,1,2,1,3,3,2,1,1
0,72,1,2,78,4,1,3,0,1,1,1,6,1,1,2,1,1,1,0
0,69,0,10,71,2,0,3,1,2,3,3,2,2,2,4,2,2,1,1
3,56,0,6,52,2,4,2,1,2,4,3,4,2,1,1,1,2,0,0
3,65,0,0,82,0,4,2,1,1,4,3,3,2,0,1,3,2,0,0
1,66,2,10,80,1,1,3,1,1,3,0,2,0,1,1,3,2,0,0
3,71,0,8,74,2,4,3,1,2,2,2,7,2,0,2,3,2,1,0
0,59,1,6,72,1,0,2,0,0,2,1,7,0,1,3,1,2,0,1
3,36,0,4,34,3,4,3,1,1,1,0,2,0,1,3,0,2,1,0
2,70,1,8,87,4,0,4,1,1,1,2,1,1,2,1,1,1,1,0
3,66,0,5,61,2,2,1,0,1,3,3,5,1,2,2,1,2,1,1
2,24,0,3,22,3,1,4,1,0,1,2,2,1,2,1,2,2,0,1
3,68,2,0,70,2,0,4,1,2,1,2,5,1,2,1,3,1,1,0
1,48,0,4,61,0,1,1,0,2,2,3,2,1,0,2,2,2,0,0
2,65,3,3,65,0,1,4,1,0,3,1,1,2,1,4,2,1,0,1
0,72,3,6,78,2,2,1,1,1,3,3,3,2,1,3,1,2,1,0
2,64,3,10,80,0,4,3,0,0,3,3,1,0,1,3,0,1,1,0
0,71,0,4,85,4,1,1,1,2,1,1,1,2,2,2,1,1,0,0
