3,13,1,10,10,1,3,4,0,2,4,4,1,1,1,4,4,1,1,1
3,45,0,10,115,4,5,1,0,3,3,4,1,1,1,2,3,1,2,1
1,4,4,1,69,4,1,3,1,3,1,4,1,3,3,3,1,2,1,1
1,20,4,5,15,1,2,1,1,3,2,4,1,1,2,1,4,1,2,2
2,60,3,10,148,2,5,1,0,2,4,3,1,2,2,1,1,1,2,2
4,22,3,10,122,4,1,2,1,1,3,3,1,2,2,2,4,1,2,2
4,22,3,9,122,4,1,1,1,1,3,3,1,2,2,2,4,1,2,2
1,9,0,6,39,4,4,3,1,1,3,3,1,2,1,3,3,1,2,2
4,22,3,10,122,4,1,1,1,1,2,3,1,2,2,2,4,1,2,2
2,5,0,2,62,5,2,4,0,1,4,1,1,1,1,4,2,1,2,2
1,4,4,6,7,1,1,3,1,3,1,4,1,3,3,3,1,2,1,1
3,60,3,4,56,2,2,2,0,3,1,3,1,2,1,2,2,2,1,1
4,48,2,8,26,2,2,4,1,3,2,2,1,3,3,1,2,2,1,2
4,14,3,9,107,1,1,1,0,3,1,2,1,1,2,2,1,1,2,1
2,26,0,2,25,2,2,3,1,3,4,2,1,3,2,4,1,2,2,2
4,45,0,0,122,3,1,4,1,2,4,4,1,1,3,3,2,2,1,2
4,4,0,8,51,2,5,1,1,2,3,3,1,1,1,1,3,2,1,2
4,16,0,6,102,5,1,1,1,1,2,1,1,1,2,1,4,2,2,2
3,24,1,9,77,3,2,4,1,2,2,2,1,1,1,1,2,1,1,1
4,39,0,9,109,1,5,4,1,3,1,4,1,1,3,1,1,1,2,2
2,47,1,10,129,5,4,2,1,3,4,2,1,2,1,1,1,1,1,2
2,8,0,2,58,2,3,2,0,2,1,4,1,2,2,3,2,2,2,2
2,18,0,2,38,1,5,4,1,1,2,2,1,2,2,4,1,1,1,1
2,9,0,5,6,1,1,2,0,1,3,4,1,3,3,4,4,1,1,1
3,60,3,4,57,2,2,2,0,2,1,3,1,2,1,2,2,2,1,1
2,45,0,5,127,2,1,2,0,3,3,1,1,1,3,2,1,1,1,1
4,14,3,8,107,1,2,1,0,3,1,2,1,1,2,2,1,1,2,1
4,10,0,8,81,2,5,3,0,1,4,3,1,1,3,2,4,1,2,2
2,26,0,1,25,2,2,3,1,3,4,2,1,2,2,4,1,2,2,2
4,4,0,8,51,2,5,1,1,1,4,3,1,1,1,1,3,2,1,2
3,40,1,9,115,4,2,1,1,3,4,3,1,2,1,4,3,2,1,2
1,47,4,5,44,3,1,2,0,3,2,4,1,2,3,1,1,2,1,1
3,47,0,0,108,3,5,3,1,1,1,4,1,3,3,2,3,1,2,2
2,9,0,5,2,1,1,3,0,1,4,1,1,1,2,2,3,2,1,1
3,26,2,6,113,2,1,4,0,3,2,2,1,2,2,4,1,1,2,1
2,8,0,5,2,1,1,3,0,1,4,1,1,1,2,2,3,2,2,1
1,22,2,9,62,1,4,1,1,2,4,3,1,1,3,3,3,1,1,2
4,40,1,6,141,3,3,2,1,1,4,2,1,2,3,4,1,2,2,1
1,27,4,5,21,1,3,4,0,1,3,3,1,2,3,1,1,1,2,2
4,18,0,4,2,3,2,2,0,1,3,4,1,1,1,2,1,2,2,1
1,22,2,9,62,1,4,1,1,2,4,3,1,1,3,3,3,1,1,1
2,8,0,2,58,2,4,2,0,2,1,4,1,3,2,3,2,2,2,2
3,60,3,4,57,2,2,2,0,3,1,3,1,2,1,2,3,2,1,1
2,27,0,2,25,2,2,3,1,3,4,2,1,2,2,4,1,2,2,2
2,14,1,4,81,4,4,2,0,1,2,4,1,2,2,2,2,1,1,1
4,60,1,4,82,5,1,4,1,3,4,1,1,1,1,3,1,2,2,1
4,14,3,7,107,1,1,1,0,3,1,2,1,1,2,2,1,1,2,1
2,8,0,2,58,2,4,2,0,2,1,4,1,2,2,3,3,2,2,2
4,40,0,0,118,3,2,1,1,3,3,3,1,2,3,2,3,2,2,1
3,6,1,3,68,1,3,1,1,2,2,2,1,2,2,1,3,2,2,2
