3,62,0,2,61,1,4,4,0,2,3,2,4,1,2,2,2,1,1,1
1,30,1,4,14,4,1,1,0,0,2,2,7,1,1,3,0,1,1,1
3,22,3,0,76,4,1,3,0,0,3,3,1,0,2,1,2,1,1,1
1,7,4,4,87,2,4,4,0,2,4,1,2,0,1,3,2,1,1,1
2,12,0,2,8,0,4,3,1,1,2,1,6,2,2,3,0,1,1,0
3,11,4,3,73,0,3,2,1,2,1,2,2,0,1,2,1,1,1,0
0,64,3,4,18,0,3,1,0,0,2,2,5,1,2,3,3,1,0,1
0,47,1,1,58,1,1,2,0,2,3,1,4,2,1,4,3,1,0,1
3,13,3,5,76,3,4,2,1,1,3,2,4,1,1,2,0,1,0,1
3,8,1,1,80,2,0,4,1,2,2,3,7,2,0,1,3,1,0,0
3,5,0,2,79,2,4,1,1,2,4,2,5,1,2,3,0,1,0,1
0,5,2,2,4,0,0,1,1,2,2,3,6,2,0,4,2,2,1,1
1,50,4,9,3,1,4,3,1,1,4,2,3,2,0,4,2,1,1,0
0,39,3,2,72,0,4,2,1,0,2,3,6,2,2,3,2,2,1,0
1,17,0,2,18,4,2,3,0,0,2,0,1,0,2,2,3,1,1,0
0,54,2,2,39,2,4,4,0,2,1,3,3,0,1,2,2,1,0,1
3,9,0,0,57,4,2,1,1,2,4,1,7,0,2,3,2,1,1,0
2,42,1,2,26,4,2,3,0,2,3,0,1,1,0,2,1,1,0,0
2,31,3,10,41,3,1,3,0,1,3,1,5,0,2,4,2,2,0,1
0,24,2,1,37,4,0,3,0,0,1,2,2,1,0,2,2,1,1,1
1,27,2,6,28,4,3,4,0,1,3,3,1,1,0,1,3,1,0,1
3,42,4,1,49,3,3,3,0,1,4,0,2,1,0,4,3,1,1,0
3,27,3,9,9,0,2,1,0,0,4,2,3,1,2,2,2,2,0,1
3,42,0,4,50,2,2,4,0,2,1,3,6,0,1,2,3,2,1,1
0,67,0,9,17,0,2,3,1,1,1,3,4,1,1,4,2,2,0,1
0,44,3,6,38,4,3,2,1,1,2,0,6,2,0,1,2,1,0,1
2,12,3,6,64,1,1,3,0,2,4,2,5,0,0,2,2,1,1,1
3,32,3,4,79,1,3,3,1,2,2,2,4,0,1,1,2,1,0,0
1,38,0,9,29,4,1,3,1,1,2,1,4,1,1,2,2,2,1,1
1,15,1,3,17,3,3,4,0,0,4,3,6,1,1,2,1,1,0,0
1,24,0,2,47,0,4,1,0,2,1,1,6,1,0,4,2,2,1,0
2,18,4,1,21,1,2,2,1,0,1,2,6,0,0,4,2,1,1,1
1,45,1,7,48,0,0,2,0,2,3,0,1,2,2,4,1,2,1,1
1,32,2,1,38,4,2,4,0,1,1,1,5,2,2,2,1,1,1,0
3,15,1,9,24,0,1,1,1,0,2,1,3,1,0,3,3,1,1,1
3,54,1,2,10,0,0,3,0,1,3,1,4,0,2,3,3,1,1,1
0,21,2,7,22,0,1,2,1,0,2,3,6,0,1,1,3,1,0,0
1,37,2,0,42,4,4,2,1,0,1,3,5,2,0,3,2,2,0,1
0,7,4,9,59,4,0,2,1,0,1,1,1,1,0,3,0,2,0,0
1,11,4,9,8,3,0,3,1,0,1,1,3,0,0,4,2,2,0,1
1,19,1,4,38,3,2,3,0,1,1,2,5,2,2,3,3,2,1,0
2,45,3,5,79,2,4,4,1,0,1,2,7,2,2,4,3,2,0,1
1,32,2,2,35,2,2,3,0,0,2,1,7,0,1,3,2,1,1,1
3,12,2,6,67,2,2,4,0,1,2,2,7,0,0,3,0,2,0,0
3,46,3,5,61,4,3,4,0,1,1,1,3,1,2,1,0,2,0,1
3,36,4,7,14,4,3,3,1,0,4,0,1,1,2,4,3,1,0,1
2,50,4,4,15,4,3,2,0,1,3,1,4,1,2,2,2,1,0,0
2,59,2,5,64,3,3,4,0,0,2,0,2,0,1,4,3,1,1,1
2,30,4,4,23,1,4,3,1,1,1,3,6,2,1,2,1,1,1,0
3,38,4,8,84,0,4,2,0,1,2,0,5,1,1,2,3,2,0,1
